age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
41,Private,227890,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,46,United-States,>50K,1681,9343490,410,0,0,1886,394244548,2278900,0,0,10482940,100,0,0,460,0,0,0,0,0,2116,Divorced,10.82,15.09
34,Self-emp-not-inc,114185,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,?,<=50K,1156,3882290,442,0,0,1700,153312337,1484405,0,0,5709250,169,0,0,650,0,0,0,0,0,2500,Divorced,10.82,15.09
38,Private,256864,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,1444,9760832,342,0,0,1900,1554605056,2311776,0,0,12843200,81,0,0,450,0,0,0,0,0,2500,,,
41,Private,184378,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1681,7559498,369,0,0,1640,-364491484,1659402,0,0,7375120,81,0,0,360,0,0,0,0,0,1600,,,
35,Private,379959,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,1225,13298565,315,0,0,1400,-1660046383,3419631,0,0,15198360,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
45,Private,83064,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,2025,3737880,585,0,0,2250,-1690306496,1079832,0,0,4153200,169,0,0,650,0,0,0,0,0,2500,,,
43,Self-emp-not-inc,147099,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K,1849,6325257,430,0,0,1548,163279321,1470990,0,0,5295564,100,0,0,360,0,0,0,0,0,1296,Divorced,10.82,15.09
35,Private,216473,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,1225,7576555,350,0,0,1750,-384080527,2164730,0,0,10823650,100,0,0,500,0,0,0,0,0,2500,,,
50,Private,43764,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K,2500,2188200,800,751200,0,2500,1915287696,700224,657510336,0,2188200,256,240384,0,800,225720576,0,751200,0,0,2500,,,
33,State-gov,119628,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Hong,<=50K,1089,3947724,528,0,0,1650,1425956496,1914048,0,0,5981400,256,0,0,800,0,0,0,0,0,2500,,,
32,Private,207113,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,1024,6627616,192,0,0,1280,-53878191,1242678,0,0,8284520,36,0,0,240,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,383239,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K,1444,14563082,228,117914,0,1520,843243057,2299434,1189190617,0,15329560,36,18618,0,240,9628609,0,124120,0,0,1600,,,
30,Private,196385,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,900,5891550,300,0,0,1350,-87637439,1963850,0,0,8837325,100,0,0,450,0,0,0,0,0,2025,,,
43,State-gov,126701,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K,1849,5448143,559,0,0,1505,-1126725783,1647113,0,0,4434535,169,0,0,455,0,0,0,0,0,1225,,,
46,Private,459189,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,50,United-States,>50K,2116,21122694,460,0,87492,2300,401140217,4591890,0,873377478,22959450,100,0,19020,500,0,0,0,3617604,95100,2500,,,
30,Private,183284,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,900,5498520,390,0,0,1500,-766713712,2382692,0,0,9164200,169,0,0,650,0,0,0,0,0,2500,,,
45,Private,473171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2025,21292695,405,0,0,1800,552495849,4258539,0,0,18926840,81,0,0,360,0,0,0,0,0,1600,,,
42,Private,144778,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,1764,6080676,378,0,0,2100,-514167196,1303002,0,0,7238900,81,0,0,450,0,0,0,0,0,2500,,,
46,Private,423222,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K,2116,19468212,598,353648,0,1840,-1271765148,5501886,-1041236560,0,16928880,169,99944,0,520,59105344,0,307520,0,0,1600,,,
39,Private,98941,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1521,3858699,351,0,0,1560,1199386889,890469,0,0,3957640,81,0,0,360,0,0,0,0,0,1600,,,
32,State-gov,159537,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1024,5105184,384,0,0,1280,-317749407,1914444,0,0,6381480,144,0,0,480,0,0,0,0,0,1600,,,
31,?,226883,HS-grad,9,Divorced,?,Own-child,White,Male,0,0,75,United-States,<=50K,961,7033373,279,0,0,2325,-63711863,2041947,0,0,17016225,81,0,0,675,0,0,0,0,0,5625,Divorced,10.82,15.09
43,Private,188436,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,1849,8102748,645,0,0,1720,1148387728,2826540,0,0,7537440,225,0,0,600,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,56269,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,1521,2194491,390,0,0,1560,-1128766935,562690,0,0,2250760,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
35,Private,150125,Assoc-voc,11,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,1225,5254375,385,0,0,1400,1062679145,1651375,0,0,6005000,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Self-emp-not-inc,254304,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,90,United-States,<=50K,1156,8646336,306,153272,0,3060,246014976,2288736,1146402432,0,22887360,81,40572,0,810,20322064,0,405720,0,0,8100,,,
44,Private,201599,11th,7,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,1936,8870356,308,0,0,1760,1987451137,1411193,0,0,8063960,49,0,0,280,0,0,0,0,0,1600,Never-married,47.35,41.81
45,Private,220213,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,2025,9909585,405,0,0,1800,1249125113,1981917,0,0,8808520,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
35,Private,403037,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1225,14106295,315,0,0,1400,-769933879,3627333,0,0,16121480,81,0,0,360,0,0,0,0,0,1600,,,
31,Private,330715,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,961,10252165,279,0,0,1240,1998228825,2976435,0,0,13228600,81,0,0,360,0,0,0,0,0,1600,,,
43,Local-gov,186995,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K,1849,8040785,387,0,0,1720,607391657,1682955,0,0,7479800,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,181382,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K,1225,6348370,315,0,0,1505,-1460308444,1632438,0,0,7799426,81,0,0,387,0,0,0,0,0,1849,,,
38,Private,154669,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K,1444,5877422,342,0,0,2280,-1847304215,1392021,0,0,9280140,81,0,0,540,0,0,0,0,0,3600,,,
48,Private,149640,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,2304,7182720,432,0,0,1920,917293120,1346760,0,0,5985600,81,0,0,360,0,0,0,0,0,1600,,,
38,Private,447346,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,>50K,1444,16999148,380,0,0,1368,-1745019196,4473460,0,0,16104456,100,0,0,360,0,0,0,0,0,1296,,,
36,Private,143486,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1296,5165496,468,0,0,1440,-886604284,1865318,0,0,5739440,169,0,0,520,0,0,0,0,0,1600,,,
38,Private,110402,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1444,4195276,418,0,0,1520,-696300284,1214422,0,0,4416080,121,0,0,440,0,0,0,0,0,1600,,,
49,Private,340755,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,2401,16696995,686,0,0,1960,149853033,4770570,0,0,13630200,196,0,0,560,0,0,0,0,0,1600,,,
35,Private,38294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1225,1340290,315,0,0,1400,1466430436,344646,0,0,1531760,81,0,0,360,0,0,0,0,0,1600,,,
43,Private,108945,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,1849,4684635,430,0,0,2150,-1015888863,1089450,0,0,5447250,100,0,0,500,0,0,0,0,0,2500,Never-married,47.35,41.81
38,Private,82622,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,1444,3139636,380,0,0,1520,-1763539708,826220,0,0,3304880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Local-gov,413760,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1849,17791680,430,0,0,1720,-601354240,4137600,0,0,16550400,100,0,0,400,0,0,0,0,0,1600,,,
32,Private,243988,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,1024,7807616,96,0,0,1280,-599398000,731964,0,0,9759520,9,0,0,120,0,0,0,0,0,1600,,,
40,Private,177083,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,1600,7083320,360,0,0,2000,1293617817,1593747,0,0,8854150,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
36,Local-gov,32587,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,1296,1173132,360,0,0,1440,1061912569,325870,0,0,1303480,100,0,0,400,0,0,0,0,0,1600,,,
42,Private,37937,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K,1764,1593354,462,0,0,1890,1439215969,417307,0,0,1707165,121,0,0,495,0,0,0,0,0,2025,,,
39,Private,29814,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1521,1162746,351,0,0,1560,888874596,268326,0,0,1192560,81,0,0,360,0,0,0,0,0,1600,,,
35,Self-emp-not-inc,95455,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,<=50K,1225,3340925,455,0,0,1925,521722433,1240915,0,0,5250025,169,0,0,715,0,0,0,0,0,3025,Divorced,10.82,15.09
42,Private,341757,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,1764,14353794,420,0,0,1680,833730057,3417570,0,0,13670280,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
49,Self-emp-not-inc,349986,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,2401,17149314,637,0,0,2940,-2063851388,4549818,0,0,20999160,169,0,0,780,0,0,0,0,0,3600,,,
30,Private,289458,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,900,8683740,390,0,0,1200,-2113412156,3762954,0,0,11578320,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
44,Private,107218,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,1936,4717592,572,0,0,1760,-1389202364,1393834,0,0,4288720,169,0,0,520,0,0,0,0,0,1600,,,
35,Private,233571,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,50,United-States,<=50K,1225,8174985,315,0,0,1750,-1279162807,2102139,0,0,11678550,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
41,Private,180572,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K,1681,7403452,533,0,0,2050,-1753491184,2347436,0,0,9028600,169,0,0,650,0,0,0,0,0,2500,Divorced,10.82,15.09
41,Private,98061,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1681,4020501,369,0,0,1640,1026025129,882549,0,0,3922440,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,52738,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1444,2004044,380,0,0,1520,-1513670652,527380,0,0,2109520,100,0,0,400,0,0,0,0,0,1600,,,
32,Private,245482,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K,1024,7855424,288,0,0,1280,131870180,2209338,0,0,9819280,81,0,0,360,0,0,0,0,0,1600,,,
43,Private,50646,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,1849,2177778,387,0,0,3010,-1729949980,455814,0,0,3545220,81,0,0,630,0,0,0,0,0,4900,,,
36,Private,287658,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K,1296,10355688,324,0,0,1440,1142746340,2588922,0,0,11506320,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
40,Self-emp-not-inc,406811,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,1600,16272440,400,0,0,1600,-2008534823,4068110,0,0,16272440,100,0,0,400,0,0,0,0,0,1600,,,
33,Private,214635,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,<=50K,1089,7082955,297,0,0,1650,-1176457031,1931715,0,0,10731750,81,0,0,450,0,0,0,0,0,2500,,,
35,Private,36989,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,1225,1294615,315,0,0,1400,1368186121,332901,0,0,1479560,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,State-gov,175304,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,1600,7012160,400,0,0,1600,666721344,1753040,0,0,7012160,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Self-emp-inc,353927,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1156,12033518,340,0,0,1360,710269745,3539270,0,0,14157080,100,0,0,400,0,0,0,0,0,1600,,,
40,Private,226505,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,46,United-States,>50K,1600,9060200,360,0,0,1840,-235092527,2038545,0,0,10419230,81,0,0,414,0,0,0,0,0,2116,,,
48,Federal-gov,483261,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K,2304,23196528,480,0,0,1920,1612960137,4832610,0,0,19330440,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
46,Private,207677,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,2116,9553142,414,0,0,1380,180063369,1869093,0,0,6230310,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
44,Self-emp-not-inc,218653,Bachelors,13,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,1936,9620732,572,0,0,1760,564494153,2842489,0,0,8746120,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
43,State-gov,260960,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,1849,11221280,559,0,0,2150,-619355136,3392480,0,0,13048000,169,0,0,650,0,0,0,0,0,2500,,,
40,Private,284303,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,40,United-States,>50K,1600,11372120,400,307520,0,1600,-776182815,2843030,-2109245832,0,11372120,100,76880,0,400,59105344,0,307520,0,0,1600,,,
38,Private,215646,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1444,8194548,342,0,0,1520,-741442940,1940814,0,0,8625840,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Local-gov,74949,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,1600,2997960,400,0,0,1600,1322385305,749490,0,0,2997960,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
32,Private,180284,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1024,5769088,192,0,0,1280,-1857417712,1081704,0,0,7211360,36,0,0,240,0,0,0,0,0,1600,,,
41,Private,45156,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,2174,0,41,United-States,<=50K,1681,1851396,369,89134,0,1681,2039064336,406404,98169144,0,1851396,81,19566,0,369,4726276,0,89134,0,0,1681,Never-married,47.35,41.81
37,Self-emp-not-inc,143368,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,1369,5304616,592,0,0,2220,-920453056,2293888,0,0,8602080,256,0,0,960,0,0,0,0,0,3600,,,
44,Private,175485,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,12,United-States,<=50K,1936,7721340,572,0,0,528,730214153,2281305,0,0,2105820,169,0,0,156,0,0,0,0,0,144,,,
32,Private,205019,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Male,0,0,50,United-States,<=50K,1024,6560608,384,0,0,1600,-916882599,2460228,0,0,10250950,144,0,0,600,0,0,0,0,0,2500,Never-married,47.35,41.81
34,Private,454508,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,Iran,<=50K,1156,15453272,442,0,0,2210,419091856,5908604,0,0,29543020,169,0,0,845,0,0,0,0,0,4225,,,
41,Private,188307,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,1681,7720587,369,0,0,1640,1099787881,1694763,0,0,7532280,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,424719,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1089,14015727,429,0,0,1320,-2397471,5521347,0,0,16988760,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Self-emp-not-inc,217054,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,1444,8248052,380,0,0,1520,-132201340,2170540,0,0,8682160,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Private,192894,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,2401,9451806,441,0,0,1960,-1446610428,1736046,0,0,7715760,81,0,0,360,0,0,0,0,0,1600,,,
43,Self-emp-inc,83348,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,1849,3583964,387,0,0,2580,-1643045488,750132,0,0,5000880,81,0,0,540,0,0,0,0,0,3600,,,
30,Private,30063,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K,900,901890,270,0,0,960,903783969,270567,0,0,962016,81,0,0,288,0,0,0,0,0,1024,Divorced,10.82,15.09
34,Federal-gov,189944,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,72,United-States,<=50K,1156,6458096,340,0,0,2448,1718984768,1899440,0,0,13675968,100,0,0,720,0,0,0,0,0,5184,Never-married,47.35,41.81
44,Private,126199,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,1831,0,50,United-States,<=50K,1936,5552756,440,80564,0,2200,-1253681583,1261990,231070369,0,6309950,100,18310,0,500,3352561,0,91550,0,0,2500,Divorced,10.82,15.09
32,Local-gov,190889,Masters,14,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,40,?,<=50K,1024,6108448,448,0,0,1280,2078871953,2672446,0,0,7635560,196,0,0,560,0,0,0,0,0,1600,Never-married,47.35,41.81
41,Local-gov,112797,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,<=50K,1681,4624677,574,0,0,2460,-161738679,1579158,0,0,6767820,196,0,0,840,0,0,0,0,0,3600,Divorced,10.82,15.09
30,?,147215,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K,900,4416450,300,0,0,900,197419745,1472150,0,0,4416450,100,0,0,300,0,0,0,0,0,900,Never-married,47.35,41.81
