age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
39,Local-gov,112284,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,1521,4379076,546,0,0,1560,-277205232,1571976,0,0,4491360,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,324231,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,1521,12645009,351,0,0,1560,2046526257,2918079,0,0,12969240,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
43,Local-gov,265698,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,1849,11425014,559,0,0,1935,1875950468,3454074,0,0,11956410,169,0,0,585,0,0,0,0,0,2025,,,
31,Private,113667,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50K,961,3523677,279,0,0,775,35285001,1023003,0,0,2841675,81,0,0,225,0,0,0,0,0,625,Never-married,47.35,41.81
48,Private,50880,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K,2304,2442240,480,0,0,1920,-1706192896,508800,0,0,2035200,100,0,0,400,0,0,0,0,0,1600,,,
49,Private,266150,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K,2401,13041350,441,0,0,1960,2116345764,2395350,0,0,10646000,81,0,0,360,0,0,0,0,0,1600,,,
50,?,260579,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K,2500,13028950,450,0,0,2000,-818061495,2345211,0,0,10423160,81,0,0,360,0,0,0,0,0,1600,,,
43,Private,195258,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1849,8396094,387,0,0,1720,-529019100,1757322,0,0,7810320,81,0,0,360,0,0,0,0,0,1600,,,
33,Private,208405,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1089,6877365,462,0,0,1650,482971065,2917670,0,0,10420250,196,0,0,700,0,0,0,0,0,2500,,,
42,Federal-gov,91468,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1764,3841656,378,0,0,1680,-223539568,823212,0,0,3658720,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,192779,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,2304,9253392,480,0,0,1920,-1490962823,1927790,0,0,7711160,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,134613,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,43,United-States,<=50K,961,4173003,341,0,0,1333,940790585,1480743,0,0,5788359,121,0,0,473,0,0,0,0,0,1849,,,
47,Self-emp-not-inc,160131,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,2209,7526157,470,0,0,1880,-127866615,1601310,0,0,6405240,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Federal-gov,105936,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,13550,0,40,United-States,>50K,1849,4555248,473,582650,0,1720,-1662465792,1165296,1435432800,0,4237440,121,149050,0,440,183602500,0,542000,0,0,1600,Never-married,47.35,41.81
50,Private,172175,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,2500,8608750,750,0,0,2500,-420540447,2582625,0,0,8608750,225,0,0,750,0,0,0,0,0,2500,,,
40,Private,185145,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1600,7405800,640,0,0,1600,-81067343,2962320,0,0,7405800,256,0,0,640,0,0,0,0,0,1600,,,
39,Private,65027,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K,1521,2536053,390,0,0,1677,-66456567,650270,0,0,2796161,100,0,0,430,0,0,0,0,0,1849,,,
42,Private,198619,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1764,8341998,462,0,0,1680,794801497,2184809,0,0,7944760,121,0,0,440,0,0,0,0,0,1600,,,
33,Self-emp-not-inc,196342,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,1089,6479286,528,0,0,1485,-104524700,3141472,0,0,8835390,256,0,0,720,0,0,0,0,0,2025,Never-married,47.35,41.81
44,Private,248249,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,1936,10922956,176,0,0,2200,1498023857,992996,0,0,12412450,16,0,0,200,0,0,0,0,0,2500,,,
47,Local-gov,149700,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,>50K,2209,7035900,658,706128,0,1645,935253520,2095800,-2045874496,0,5239500,196,210336,0,490,225720576,0,525840,0,0,1225,,,
31,Private,193132,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,42,United-States,<=50K,961,5987092,403,0,0,1302,-1354736240,2510716,0,0,8111544,169,0,0,546,0,0,0,0,0,1764,Never-married,47.35,41.81
48,Private,498328,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,2304,23919744,288,0,0,1920,-777307584,2989968,0,0,19933120,36,0,0,240,0,0,0,0,0,1600,,,
46,Without-pay,142210,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,25,United-States,<=50K,2116,6541660,414,0,0,1150,-1251152380,1279890,0,0,3555250,81,0,0,225,0,0,0,0,0,625,,,
39,Private,98077,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,<=50K,1521,3825003,351,0,0,1638,1029163337,882693,0,0,4119234,81,0,0,378,0,0,0,0,0,1764,,,
33,Private,403552,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,32,United-States,<=50K,1089,13317216,297,0,0,1056,-354540544,3631968,0,0,12913664,81,0,0,288,0,0,0,0,0,1024,Never-married,47.35,41.81
33,Private,157747,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1089,5205651,396,0,0,1320,-885687767,1892964,0,0,6309880,144,0,0,480,0,0,0,0,0,1600,,,
30,Self-emp-not-inc,223212,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K,900,6696360,390,0,0,1200,-1716010608,2901756,0,0,8928480,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
30,Local-gov,115040,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,<=50K,900,3451200,270,0,0,750,349299712,1035360,0,0,2876000,81,0,0,225,0,0,0,0,0,625,,,
43,Private,304175,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1849,13079525,602,0,0,2150,-1966849887,4258450,0,0,15208750,196,0,0,700,0,0,0,0,0,2500,,,
33,State-gov,332379,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1089,10968507,297,0,0,1320,-1193350055,2991411,0,0,13295160,81,0,0,360,0,0,0,0,0,1600,,,
35,Self-emp-not-inc,115618,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,1225,4046630,315,0,0,1750,482620036,1040562,0,0,5780900,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
31,Private,163003,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,961,5053093,372,0,0,1240,800174233,1956036,0,0,6520120,144,0,0,480,0,0,0,0,0,1600,Never-married,47.35,41.81
34,Self-emp-inc,186824,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,1156,6352016,510,510816,0,1360,543468608,2802360,-1488123520,0,7472960,225,225360,0,600,225720576,0,600960,0,0,1600,,,
41,Private,209547,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1681,8591427,369,0,0,1640,960272249,1885923,0,0,8381880,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
46,State-gov,162852,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,2116,7491192,414,0,0,1840,750970128,1465668,0,0,6514080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,46706,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,1296,1681416,324,0,0,1440,-2113516860,420354,0,0,1868240,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
31,Private,111567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K,961,3458577,403,0,0,2170,-437706399,1450371,0,0,7809690,169,0,0,910,0,0,0,0,0,4900,,,
49,Self-emp-inc,109705,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,32,United-States,<=50K,2401,5375545,490,0,0,1568,-849714863,1097050,0,0,3510560,100,0,0,320,0,0,0,0,0,1024,Divorced,10.82,15.09
37,Private,295949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,40,United-States,<=50K,1369,10950113,333,0,60236,1480,1686464681,2663541,0,481804972,11837960,81,0,14652,360,0,0,0,2650384,65120,1600,,,
44,Local-gov,31251,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1936,1375044,176,0,0,1760,976625001,125004,0,0,1250040,16,0,0,160,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,138107,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,2258,40,United-States,>50K,2209,6491029,611,0,106126,1880,1893674265,1795391,0,311845606,5524280,169,0,29354,520,0,0,0,5098564,90320,1600,Divorced,10.82,15.09
40,Private,84136,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K,1600,3365440,360,0,0,1000,-1511068096,757224,0,0,2103400,81,0,0,225,0,0,0,0,0,625,,,
35,Private,385847,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1225,13504645,350,0,0,1400,-1445947951,3858470,0,0,15433880,100,0,0,400,0,0,0,0,0,1600,,,
37,Private,292855,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,35,United-States,>50K,1369,10835635,407,0,69819,1295,-135294895,3221405,0,552617385,10249925,121,0,20757,385,0,0,0,3560769,66045,1225,,,
31,Private,37546,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,United-States,>50K,961,1163926,403,0,58962,1085,1409702116,488098,0,71412492,1314110,169,0,24726,455,0,0,0,3617604,66570,1225,,,
30,Private,132565,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,900,3976950,300,0,0,1200,393610041,1325650,0,0,5302600,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
34,Private,234537,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,1156,7974258,408,0,0,1360,-826970479,2814444,0,0,9381480,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,245090,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,50,El-Salvador,<=50K,1296,8823240,360,112932,0,1800,-60434044,2450900,768847330,0,12254500,100,31370,0,500,9840769,0,156850,0,0,2500,,,
36,Private,167482,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,1296,6029352,468,0,0,1440,-2014550748,2177266,0,0,6699280,169,0,0,520,0,0,0,0,0,1600,,,
47,Local-gov,102628,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,2209,4823516,470,0,0,1880,1942571792,1026280,0,0,4105120,100,0,0,400,0,0,0,0,0,1600,,,
35,Self-emp-not-inc,140854,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1225,4929890,315,0,0,1400,-1634987164,1267686,0,0,5634160,81,0,0,360,0,0,0,0,0,1600,,,
30,Private,155781,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,900,4673430,270,0,0,2100,-1502083815,1402029,0,0,10904670,81,0,0,630,0,0,0,0,0,4900,,,
48,Self-emp-inc,481987,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,2304,23135376,288,0,0,1920,383234185,2891922,0,0,19279480,36,0,0,240,0,0,0,0,0,1600,,,
42,Federal-gov,70240,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,1764,2950080,420,0,0,1680,638690304,702400,0,0,2809600,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,163985,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,<=50K,1600,6559400,360,0,0,960,1121276449,1475865,0,0,3935640,81,0,0,216,0,0,0,0,0,576,,,
30,Private,392812,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,Germany,<=50K,900,11784360,270,0,0,1500,-317555312,3535308,0,0,19640600,81,0,0,450,0,0,0,0,0,2500,Never-married,47.35,41.81
37,Private,286730,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,1369,10609010,370,0,0,1480,609714276,2867300,0,0,11469200,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,114591,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1521,4469049,390,0,0,1560,246195393,1145910,0,0,4583640,100,0,0,400,0,0,0,0,0,1600,,,
47,State-gov,199512,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2209,9377064,611,0,0,1880,1150332480,2593656,0,0,7980480,169,0,0,520,0,0,0,0,0,1600,,,
49,Self-emp-inc,289707,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K,2401,14195643,441,0,0,2205,-1969200071,2607363,0,0,13036815,81,0,0,405,0,0,0,0,0,2025,,,
42,Private,104647,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,1764,4395174,378,0,0,1680,-1933907279,941823,0,0,4185880,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Private,72333,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,2401,3544317,490,0,0,1960,937095593,723330,0,0,2893320,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,150570,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,1089,4968810,429,0,0,1320,1196488420,1957410,0,0,6022800,169,0,0,520,0,0,0,0,0,1600,,,
38,Private,203138,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,>50K,1444,7719244,494,0,0,1900,-1684625916,2640794,0,0,10156900,169,0,0,650,0,0,0,0,0,2500,,,
31,Private,226443,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,961,7019733,403,0,0,1240,-263175303,2943759,0,0,9057720,169,0,0,520,0,0,0,0,0,1600,,,
39,Private,101020,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1521,3939780,312,0,0,1560,1615105808,808160,0,0,4040800,64,0,0,320,0,0,0,0,0,1600,,,
37,Private,87076,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,1369,3221812,333,0,0,1480,-1007704816,783684,0,0,3483040,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
45,Private,191703,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,2025,8626635,405,0,0,1800,-1904665455,1725327,0,0,7668120,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
46,Private,346978,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,2116,15960988,598,0,0,1840,134648196,4510714,0,0,13879120,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
30,Self-emp-not-inc,85708,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,900,2571240,270,0,0,1200,-1244073328,771372,0,0,3428320,81,0,0,360,0,0,0,0,0,1600,,,
30,Private,297155,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,900,8914650,300,0,0,1200,-1893219191,2971550,0,0,11886200,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Private,588003,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,1369,21756111,481,555888,0,1480,-2144822967,7644039,244222480,0,23520120,169,195312,0,520,225720576,0,600960,0,0,1600,,,
46,Local-gov,109089,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,2116,5018094,690,0,0,1840,-984491967,1636335,0,0,4363560,225,0,0,600,0,0,0,0,0,1600,,,
48,Private,189462,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K,2304,9094176,480,369024,0,1920,1536111076,1894620,1456583856,0,7578480,100,76880,0,400,59105344,0,307520,0,0,1600,,,
45,State-gov,208049,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,2025,9362205,405,0,0,1800,334713441,1872441,0,0,8321960,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Local-gov,201723,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1764,8472366,420,0,0,1680,2037463065,2017230,0,0,8068920,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
34,Self-emp-inc,198613,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,40,United-States,<=50K,1156,6752842,306,0,68068,1360,792418105,1787517,0,397623226,7944520,81,0,18018,360,0,0,0,4008004,80080,1600,,,
41,Private,187802,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1681,7699882,410,0,0,1640,909852836,1878020,0,0,7512080,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
30,Self-emp-inc,321990,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,?,>50K,900,9659700,420,450720,0,1800,598344996,4507860,542610464,0,19319400,196,210336,0,840,225720576,0,901440,0,0,3600,,,
40,Private,99604,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,24,United-States,>50K,1600,3984160,560,600960,0,960,1331022224,1394456,1496450496,0,2390496,196,210336,0,336,225720576,0,360576,0,0,576,,,
31,Private,208881,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,961,6475311,310,0,0,1240,681599201,2088810,0,0,8355240,100,0,0,400,0,0,0,0,0,1600,,,
39,Private,179481,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,4650,0,44,United-States,<=50K,1521,6999759,351,181350,0,1716,-2146309007,1615329,834586650,0,7897164,81,41850,0,396,21622500,0,204600,0,0,1936,Never-married,47.35,41.81
