age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
50,Private,120914,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2500,6045700,350,0,0,2000,1735293508,846398,0,0,4836560,49,0,0,280,0,0,0,0,0,1600,,,
35,Private,44780,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,20,United-States,>50K,1225,1567300,350,269080,0,700,2005248400,447800,344268640,0,895600,100,76880,0,200,59105344,0,153760,0,0,400,,,
42,Private,119679,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1579,42,United-States,<=50K,1764,5026518,378,0,66318,1764,1438161153,1077111,0,188973141,5026518,81,0,14211,378,0,0,0,2493241,66318,1764,,,
36,Self-emp-not-inc,245090,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico,<=50K,1296,8823240,468,0,0,1800,-60434044,3186170,0,0,12254500,169,0,0,650,0,0,0,0,0,2500,Never-married,47.35,41.81
44,Federal-gov,316120,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K,1936,13909280,660,0,0,1760,1147606592,4741800,0,0,12644800,225,0,0,600,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Private,383493,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,1764,16106706,420,631008,0,2100,1037992985,3834930,1466631536,0,19174650,100,150240,0,500,225720576,0,751200,0,0,2500,,,
49,Federal-gov,94754,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,2401,4642946,686,0,0,1960,388385924,1326556,0,0,3790160,196,0,0,560,0,0,0,0,0,1600,,,
48,Private,36177,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,2304,1736496,432,0,0,2160,1308775329,325593,0,0,1627965,81,0,0,405,0,0,0,0,0,2025,,,
31,Self-emp-not-inc,389765,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,961,12082715,124,0,0,1860,1592899865,1559060,0,0,23385900,16,0,0,240,0,0,0,0,0,3600,,,
38,Private,31848,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1444,1210224,418,0,0,1520,1014295104,350328,0,0,1273920,121,0,0,440,0,0,0,0,0,1600,,,
39,Federal-gov,200968,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,45,United-States,>50K,1521,7837752,390,0,0,1755,1733431360,2009680,0,0,9043560,100,0,0,450,0,0,0,0,0,2025,,,
30,Private,257874,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K,900,7736220,390,0,0,900,2074490436,3352362,0,0,7736220,169,0,0,390,0,0,0,0,0,900,Never-married,47.35,41.81
32,Private,396745,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,48,United-States,>50K,1024,12695840,416,0,77280,1536,-1507194927,5157685,0,958139175,19043760,169,0,31395,624,0,0,0,5832225,115920,2304,,,
50,State-gov,242517,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,2500,12125850,650,0,0,2000,-1315046855,3152721,0,0,9700680,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Self-emp-not-inc,37778,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K,1296,1360008,504,0,0,2520,1427177284,528892,0,0,2644460,196,0,0,980,0,0,0,0,0,4900,,,
44,Private,155472,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,1151,0,50,United-States,<=50K,1936,6840768,528,50644,0,2200,-1598260992,1865664,178948272,0,7773600,144,13812,0,600,1324801,0,57550,0,0,2500,Never-married,47.35,41.81
37,Private,119098,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1369,4406626,481,0,0,1850,1299431716,1548274,0,0,5954900,169,0,0,650,0,0,0,0,0,2500,,,
39,Private,214896,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,El-Salvador,<=50K,1521,8380944,351,0,0,1560,-1064349440,1934064,0,0,8595840,81,0,0,360,0,0,0,0,0,1600,,,
43,Private,160369,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,1849,6895867,387,0,0,1720,-51587615,1443321,0,0,6414760,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
31,Self-emp-not-inc,265807,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,50,United-States,<=50K,961,8240017,341,97247,0,1550,1933884513,2923877,833836559,0,13290350,121,34507,0,550,9840769,0,156850,0,0,2500,,,
40,Private,439919,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,1600,17596760,200,0,0,1600,255198241,2199595,0,0,17596760,25,0,0,200,0,0,0,0,0,1600,,,
36,Private,160120,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,1296,5764320,324,0,0,1440,-131389376,1441080,0,0,6404800,81,0,0,360,0,0,0,0,0,1600,,,
30,Private,196396,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,900,5891880,300,0,0,1200,-83316848,1963960,0,0,7855840,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
41,Private,187802,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K,1681,7699882,410,0,0,2050,909852836,1878020,0,0,9390100,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
36,Private,139703,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,1296,5029308,324,0,0,1440,-1957908271,1257327,0,0,5588120,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
48,Private,287480,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,2304,13799040,672,0,0,1920,1040371776,4024720,0,0,11499200,196,0,0,560,0,0,0,0,0,1600,,,
38,Private,204556,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1444,7773128,342,0,0,1520,-1106515824,1841004,0,0,8182240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
45,Local-gov,148222,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,2025,6669990,405,0,0,1800,494924804,1333998,0,0,5928880,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
42,Local-gov,100793,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,1764,4233306,546,0,0,2520,1569294257,1310309,0,0,6047580,169,0,0,780,0,0,0,0,0,3600,,,
50,Private,34233,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,2500,1711650,450,0,0,2500,1171898289,308097,0,0,1711650,81,0,0,450,0,0,0,0,0,2500,,,
41,Private,340148,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,1681,13946068,410,0,0,1845,-263455088,3401480,0,0,15306660,100,0,0,450,0,0,0,0,0,2025,Never-married,47.35,41.81
49,Local-gov,193960,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K,2401,9504040,686,0,93198,1960,-1034224064,2715440,0,368911920,7758400,196,0,26628,560,0,0,0,3617604,76080,1600,,,
49,Local-gov,159726,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K,2401,7826574,343,0,0,1960,-257408700,1118082,0,0,6389040,49,0,0,280,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,113806,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,?,>50K,2116,5235076,368,335708,0,1840,66903748,910448,830556188,0,4552240,64,58384,0,320,53260804,0,291920,0,0,1600,,,
40,Private,25005,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,99,United-States,>50K,1600,1000200,520,600960,0,3960,625250025,325065,375675120,0,2475495,169,195312,0,1287,225720576,0,1487376,0,0,9801,,,
48,Private,161187,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2463,0,40,United-States,<=50K,2304,7736976,432,118224,0,1920,211445193,1450683,397003581,0,6447480,81,22167,0,360,6066369,0,98520,0,0,1600,Never-married,47.35,41.81
41,Private,29762,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,1681,1220242,410,0,0,2460,885776644,297620,0,0,1785720,100,0,0,600,0,0,0,0,0,3600,,,
30,Private,173647,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,900,5209410,300,0,0,1200,88509537,1736470,0,0,6945880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Private,193459,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,<=50K,1936,8512196,484,150084,0,1760,-1228320983,2128049,659888649,0,7738360,121,37521,0,440,11634921,0,136440,0,0,1600,,,
35,Private,189916,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,>50K,1225,6647060,455,0,0,1050,1708348688,2468908,0,0,5697480,169,0,0,390,0,0,0,0,0,900,,,
46,Private,357338,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,2116,16437548,598,0,0,1840,-1158572636,4645394,0,0,14293520,169,0,0,520,0,0,0,0,0,1600,,,
44,Private,569761,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,1936,25069484,484,0,0,1760,-1789917375,6267371,0,0,22790440,121,0,0,440,0,0,0,0,0,1600,,,
48,Private,83444,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,>50K,2304,4005312,528,0,0,2064,-1627033456,917884,0,0,3588092,121,0,0,473,0,0,0,0,0,1849,,,
44,Private,178134,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,1936,7837896,660,0,0,1760,1666950884,2672010,0,0,7125360,225,0,0,600,0,0,0,0,0,1600,Never-married,47.35,41.81
35,Private,52738,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K,1225,1845830,350,0,0,1610,-1513670652,527380,0,0,2425948,100,0,0,460,0,0,0,0,0,2116,,,
47,Self-emp-not-inc,330416,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K,2209,15529552,470,0,0,2820,1800550656,3304160,0,0,19824960,100,0,0,600,0,0,0,0,0,3600,Never-married,47.35,41.81
49,Private,40000,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,44,United-States,<=50K,2401,1960000,637,199136,0,2156,1600000000,520000,162560000,0,1760000,169,52832,0,572,16516096,0,178816,0,0,1936,,,
38,Private,217349,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,14344,0,40,United-States,>50K,1444,8259262,418,545072,0,1520,-4052455,2390839,-1177313240,0,8693960,121,157784,0,440,205750336,0,573760,0,0,1600,Divorced,10.82,15.09
41,Private,194710,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1681,7983110,369,0,0,1640,-742721564,1752390,0,0,7788400,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
42,Private,136177,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,1764,5719434,420,0,0,1596,1364306145,1361770,0,0,5174726,100,0,0,380,0,0,0,0,0,1444,Divorced,10.82,15.09
34,Local-gov,240252,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1156,8168568,476,0,0,1360,1886448656,3363528,0,0,9610080,196,0,0,560,0,0,0,0,0,1600,,,
43,Local-gov,188291,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K,1849,8096513,645,646032,0,1935,1093762313,2824365,-1466083312,0,8473095,225,225360,0,675,225720576,0,676080,0,0,2025,,,
46,Private,269045,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K,2116,12376070,690,0,0,1840,-629232007,4035675,0,0,10761800,225,0,0,600,0,0,0,0,0,1600,,,
34,Private,191930,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,1156,6525620,340,0,0,1360,-1817580764,1919300,0,0,7677200,100,0,0,400,0,0,0,0,0,1600,,,
40,Private,198790,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K,1600,7951600,280,0,0,1200,862758436,1391530,0,0,5963700,49,0,0,210,0,0,0,0,0,900,,,
37,Private,170563,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K,1369,6310831,407,0,0,1184,-973034103,1876193,0,0,5458016,121,0,0,352,0,0,0,0,0,1024,,,
47,Private,343579,1st-4th,2,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,12,Mexico,<=50K,2209,16148213,94,0,0,564,2082412249,687158,0,0,4122948,4,0,0,24,0,0,0,0,0,144,,,
31,Private,172304,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,961,5341424,310,0,0,1550,-376102656,1723040,0,0,8615200,100,0,0,500,0,0,0,0,0,2500,,,
36,Private,248708,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1296,8953488,432,0,0,1440,1726127120,2984496,0,0,9948320,144,0,0,480,0,0,0,0,0,1600,Never-married,47.35,41.81
39,Private,117381,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,62,England,<=50K,1521,4577859,351,0,0,2418,893397273,1056429,0,0,7277622,81,0,0,558,0,0,0,0,0,3844,Never-married,47.35,41.81
30,Private,97453,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,54,United-States,<=50K,900,2923590,270,0,0,1620,907152617,877077,0,0,5262462,81,0,0,486,0,0,0,0,0,2916,Divorced,10.82,15.09
33,Private,80058,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1089,2641914,297,0,0,1320,2114316068,720522,0,0,3202320,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
31,Local-gov,224234,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,961,6951254,279,0,0,1240,-1258720796,2018106,0,0,8969360,81,0,0,360,0,0,0,0,0,1600,,,
44,Private,147206,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1936,6477064,440,0,0,1760,194769956,1472060,0,0,5888240,100,0,0,400,0,0,0,0,0,1600,,,
35,Private,397307,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K,1225,13905745,490,0,0,1925,-1060937703,5562298,0,0,21851885,196,0,0,770,0,0,0,0,0,3025,Never-married,47.35,41.81
44,Private,197389,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,1936,8685116,396,0,0,1760,307711657,1776501,0,0,7895560,81,0,0,360,0,0,0,0,0,1600,,,
34,Private,340458,12th,8,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1156,11575572,272,0,0,1360,-52467228,2723664,0,0,13618320,64,0,0,320,0,0,0,0,0,1600,Never-married,47.35,41.81
48,Private,212120,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,2304,10181760,432,0,0,1920,2045221440,1909080,0,0,8484800,81,0,0,360,0,0,0,0,0,1600,,,
35,Private,140752,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K,1225,4926320,315,0,0,875,-1663710976,1266768,0,0,3518800,81,0,0,225,0,0,0,0,0,625,Never-married,47.35,41.81
48,State-gov,120131,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,8614,0,40,United-States,>50K,2304,5766288,432,413472,0,1920,1546555273,1081179,1034808434,0,4805240,81,77526,0,360,74200996,0,344560,0,0,1600,Divorced,10.82,15.09
34,Private,117963,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1156,4010742,442,0,0,1360,1030367481,1533519,0,0,4718520,169,0,0,520,0,0,0,0,0,1600,,,
37,Local-gov,251396,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada,>50K,1369,9301652,444,0,0,1665,-1224560624,3016752,0,0,11312820,144,0,0,540,0,0,0,0,0,2025,,,
45,Private,377757,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,2025,16999065,225,0,0,1800,966430281,1888785,0,0,15110280,25,0,0,200,0,0,0,0,0,1600,,,
38,Local-gov,91711,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1444,3485018,494,0,0,1900,-179027071,1192243,0,0,4585550,169,0,0,650,0,0,0,0,0,2500,,,
40,Self-emp-not-inc,266324,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0,1564,70,Iran,>50K,1600,10652960,400,0,62560,2800,-2085971056,2663240,0,416530736,18642680,100,0,15640,700,0,0,0,2446096,109480,4900,Divorced,10.82,15.09
34,?,346762,11th,7,Divorced,?,Own-child,White,Male,0,0,84,United-States,<=50K,1156,11789908,238,0,0,2856,-15199644,2427334,0,0,29128008,49,0,0,588,0,0,0,0,0,7056,Divorced,10.82,15.09
30,Private,186346,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,900,5590380,390,0,0,1500,365093348,2422498,0,0,9317300,169,0,0,650,0,0,0,0,0,2500,Never-married,47.35,41.81
50,State-gov,173020,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2500,8651000,500,0,0,2000,-128850672,1730200,0,0,6920800,100,0,0,400,0,0,0,0,0,1600,,,
42,Private,259643,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,4650,0,40,United-States,<=50K,1764,10905006,588,195300,0,1680,-1304989287,3635002,1207339950,0,10385720,196,65100,0,560,21622500,0,186000,0,0,1600,Divorced,10.82,15.09
38,Local-gov,116580,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K,1444,4430040,494,0,0,760,705994512,1515540,0,0,2331600,169,0,0,260,0,0,0,0,0,400,,,
